timestamp,likes,retweets,replies
2019-12-10 21:01:53,270,24,26
2019-12-10 21:12:58,71,4,5
2019-12-10 21:20:26,72,5,5
2019-12-10 21:23:33,83,12,12
2019-12-10 21:26:08,56,9,1
2019-12-10 21:26:22,386,24,16
2019-12-10 21:26:46,144,17,14
2019-12-10 21:37:25,51,5,15
2019-12-10 21:40:41,61,5,17
2019-12-10 21:45:50,151,16,26
2019-12-10 21:47:01,71,13,15
2019-12-10 21:50:24,117,13,22
2019-12-10 21:52:56,3575,513,942
2019-12-10 22:52:01,249,21,24
2019-12-10 23:03:32,3717,434,163
2019-12-11 07:34:12,2566,195,77
2019-12-11 10:41:20,1099,70,30
2019-12-11 19:12:09,487,18,71
2019-12-12 13:04:42,129,8,22
2019-12-12 14:13:43,80,7,3
2019-12-12 15:24:51,168,12,4
2019-12-12 17:06:34,102,6,3
2019-12-13 11:58:22,100,4,0
2019-12-13 12:06:10,212,18,14
2019-12-13 13:08:38,170,8,4
2019-12-13 13:22:44,227,11,2
2019-12-13 17:46:41,340,28,10
2019-12-13 19:00:32,113,11,4
2019-12-13 19:31:23,147,14,4
2019-12-13 19:50:44,94,12,2
2019-12-13 20:06:24,45,4,0
2019-12-13 20:26:31,327,19,3
2019-12-13 20:41:08,313,25,12
2019-12-13 20:55:02,297,18,7
2019-12-13 21:13:46,387,24,3
2019-12-13 21:19:26,945,57,11
2019-12-14 08:19:15,542,42,7
2019-12-14 08:19:15,542,42,7
2019-12-14 09:08:26,315,31,4
2019-12-14 09:08:26,315,31,4
2019-12-14 12:55:00,378,24,8
2019-12-14 12:55:00,378,24,8
2019-12-14 12:59:15,72,7,1
2019-12-14 12:59:15,72,7,1
2019-12-14 13:34:03,61,10,1
2019-12-14 13:34:03,61,10,1
2019-12-14 15:29:12,124,10,2
2019-12-14 15:29:12,124,10,2
2019-12-14 17:09:19,124,8,1
2019-12-14 17:09:19,124,8,1
2019-12-14 17:22:13,385,19,10
2019-12-14 17:22:13,385,19,10
2019-12-14 21:07:28,92,6,2
2019-12-14 21:07:28,92,6,2
2019-12-14 22:17:53,1109,49,49
2019-12-14 22:17:53,1109,49,49
2019-12-15 06:34:00,817,75,11
2019-12-15 10:31:56,392,23,8
2019-12-15 13:29:09,254,17,14
2019-12-15 14:38:48,185,23,7
2019-12-15 14:41:50,225,23,10
2019-12-15 14:51:45,89,16,8
2019-12-15 15:24:46,188,10,5
2019-12-15 15:44:47,599,33,6
2019-12-15 15:45:32,77,9,4
2019-12-15 15:46:24,187,10,2
2019-12-15 15:50:50,34,5,1
2019-12-15 15:53:40,32,3,4
2019-12-15 16:14:27,117,12,3
2019-12-15 16:16:21,284,20,21
2019-12-15 16:29:52,79,7,7
2019-12-15 16:31:41,151,21,46
2019-12-15 16:48:17,157,19,2
2019-12-15 16:52:23,31,5,3
2019-12-15 17:01:14,45,4,1
2019-12-15 17:02:59,38,4,8
2019-12-15 17:10:42,39,3,1
2019-12-15 17:11:51,47,3,3
2019-12-15 17:15:43,53,3,7
2019-12-15 17:20:25,153,16,7
2019-12-15 17:23:18,39,5,3
2019-12-15 17:26:33,176,15,11
2019-12-15 17:29:44,38,3,2
2019-12-15 17:33:17,102,19,46
2019-12-15 17:36:22,83,8,30
2019-12-15 17:37:40,559,95,130
2019-12-15 18:47:26,488,66,75
2019-12-16 06:06:00,107,7,3
2019-12-16 08:32:20,297,34,15
2019-12-16 09:06:57,114,7,3
2019-12-16 10:15:55,117,11,3
2019-12-16 11:59:49,406,35,19
2019-12-16 12:19:36,1234,214,128
2019-12-16 12:42:11,318,54,16
2019-12-16 15:39:36,292,38,10
2019-12-16 16:03:01,168,12,21
2019-12-16 16:45:50,896,73,7
2019-12-16 18:48:24,117,11,4
2019-12-16 21:36:51,1214,126,10
2019-12-16 22:34:42,272,16,3
2019-12-17 07:04:00,1041,65,11
2019-12-17 10:14:47,1824,88,49
2019-12-17 10:34:02,185,12,8
2019-12-17 12:20:54,340,37,11
2019-12-17 15:47:59,251,20,2
2019-12-17 16:18:17,173,18,3
2019-12-17 16:20:03,187,9,2
2019-12-17 18:31:11,119,4,32
2019-12-17 20:06:45,66,6,0
2019-12-18 06:34:00,520,41,5
2019-12-18 09:06:45,246,11,5
2019-12-18 14:33:51,192,8,3
2019-12-18 15:43:28,134,10,1
2019-12-18 16:24:05,518,32,9
2019-12-18 16:36:53,202,15,1
2019-12-18 17:13:52,151,7,23
2019-12-18 17:44:53,44,2,3
2019-12-18 18:01:17,941,146,9
2019-12-18 18:04:30,111,8,1
2019-12-18 18:16:53,52,12,7
2019-12-18 18:19:02,102,18,6
2019-12-18 18:32:42,93,4,0
2019-12-18 18:33:05,46,8,1
2019-12-18 18:51:50,35,4,3
2019-12-18 18:54:00,148,9,1
2019-12-18 18:56:28,99,8,0
2019-12-18 19:02:30,48,4,7
2019-12-18 19:03:39,77,5,10
2019-12-18 19:08:28,128,11,4
2019-12-18 19:13:01,154,4,18
2019-12-18 19:15:25,202,23,9
2019-12-18 19:16:21,75,8,2
2019-12-18 19:16:33,52,6,17
2019-12-18 19:20:45,496,85,49
2019-12-18 19:34:04,687,42,1
2019-12-18 19:35:43,134,11,7
2019-12-18 19:55:20,131,10,1
2019-12-18 20:42:46,145,12,15
2019-12-19 06:31:00,192,8,1
2019-12-19 15:06:52,218,18,3
2019-12-20 07:01:00,260,11,2
2019-12-20 09:02:42,115,12,4
2019-12-20 11:30:00,98,8,1
2019-12-20 17:48:35,173,15,13
2019-12-20 18:18:41,125,10,4
2019-12-20 19:00:41,47,6,8
2019-12-20 19:45:43,104,10,2
2019-12-20 19:49:29,42,8,0
2019-12-20 20:00:29,194,12,1
2019-12-20 20:05:22,62,6,1
2019-12-20 20:36:01,456,35,5
2019-12-20 20:52:58,135,10,1
2019-12-20 20:56:37,143,10,2
2019-12-20 21:11:48,208,10,1
2019-12-20 21:22:17,1061,81,9
2019-12-21 08:01:05,370,18,8
2019-12-21 12:01:40,9862,1094,264
2019-12-21 12:34:52,1006,50,14
2019-12-21 13:37:51,292,22,6
2019-12-21 13:52:27,96,6,0
2019-12-21 16:57:02,1038,63,9
2019-12-21 21:16:16,448,48,20
2019-12-22 06:34:00,509,55,5
2019-12-22 08:50:13,140,9,2
2019-12-22 09:37:53,276,22,8
2019-12-22 10:22:02,188,12,2
2019-12-22 10:26:58,44,4,0
2019-12-22 10:27:55,242,31,4
2019-12-22 10:32:32,274,41,15
2019-12-22 11:11:10,96,3,0
2019-12-22 11:12:11,273,15,8
2019-12-22 11:16:04,130,10,2
2019-12-22 11:17:56,129,18,3
2019-12-22 11:24:42,473,28,11
2019-12-22 11:24:43,54,5,2
2019-12-22 11:28:35,67,3,2
2019-12-22 11:30:16,54,5,1
2019-12-22 11:36:05,1435,133,4
2019-12-22 11:45:46,345,37,2
2019-12-22 12:00:41,125,7,2
2019-12-22 12:05:00,310,37,9
2019-12-22 12:07:16,42,4,1
2019-12-22 12:15:44,299,44,2
2019-12-22 12:21:28,170,13,4
2019-12-22 12:22:34,118,15,3
2019-12-22 12:24:41,168,14,2
2019-12-22 12:31:18,117,15,3
2019-12-22 12:31:23,345,47,5
2019-12-22 12:45:55,322,31,6
2019-12-22 12:51:06,49,4,3
2019-12-22 12:52:40,230,20,3
2019-12-22 12:55:16,330,38,9
2019-12-22 12:56:50,66,7,5
2019-12-22 13:07:33,53,8,12
2019-12-22 13:09:52,912,162,18
2019-12-22 13:31:27,340,34,3
2019-12-22 13:36:22,295,25,1
2019-12-22 13:43:23,1359,48,43
2019-12-22 15:53:57,730,35,11
2019-12-22 18:29:59,1020,107,8
2019-12-23 06:10:00,166,8,5
2019-12-23 06:58:00,159,7,2
2019-12-23 09:21:39,65,9,4
2019-12-23 14:59:33,160,10,10
2019-12-23 15:01:25,2446,141,15
2019-12-23 15:48:07,327,25,11
2019-12-24 07:02:49,331,16,2
2019-12-24 09:57:03,249,24,4
2019-12-24 17:25:00,221,13,11
2019-12-24 18:34:47,1107,94,34
2019-12-25 09:32:10,471,32,12
2019-12-25 18:34:14,1883,165,20
2019-12-26 07:01:00,655,44,4
2019-12-27 12:47:18,89,8,1
2019-12-27 13:00:00,157,12,2
2019-12-27 17:33:43,357,23,4
2019-12-27 18:00:15,291,13,9
2019-12-28 08:00:00,501,24,26
2019-12-29 11:41:16,92,7,1
2019-12-29 15:39:01,134,10,2
2019-12-29 17:34:29,59,4,2
2019-12-30 06:01:00,82,6,1
2019-12-30 06:01:00,82,6,1
2019-12-30 10:03:20,108,16,7
2019-12-30 10:03:20,108,16,7
2019-12-30 11:01:07,365,31,9
2019-12-30 11:01:07,365,31,9
2019-12-30 12:25:20,94,8,4
2019-12-30 12:25:20,94,8,4
2019-12-30 16:01:00,242,16,5
2019-12-30 16:01:00,242,16,5
2019-12-31 09:04:29,138,10,0
2019-12-31 09:48:10,383,46,4
2019-12-31 11:52:50,118,11,4
2019-12-31 12:20:24,10147,869,56
2019-12-31 15:01:00,122,9,9
2019-12-31 23:02:23,1367,141,27
2020-01-01 12:42:44,178,15,4
2020-01-01 16:49:46,2559,109,29
2020-01-02 10:40:18,621,45,8
2020-01-03 10:18:42,1050,64,7
2020-01-03 10:51:48,186,8,3
2020-01-03 11:59:25,1016,64,13
2020-01-03 14:02:12,468,42,34
2020-01-04 06:34:00,805,64,10
2020-01-04 08:59:13,201,10,4
2020-01-04 09:15:52,446,36,13
2020-01-04 09:29:14,212,20,4
2020-01-04 09:31:09,315,23,6
2020-01-04 09:33:56,257,20,2
2020-01-04 09:39:20,243,18,4
2020-01-04 12:32:07,476,29,5
2020-01-04 18:32:00,290,14,4
2020-01-04 19:12:14,584,32,8
2020-01-05 10:06:13,603,156,49
2020-01-05 11:08:54,941,41,88
2020-01-05 11:13:53,300,17,3
2020-01-05 11:16:20,215,11,4
2020-01-05 13:18:33,468,25,9
2020-01-05 13:39:37,159,14,2
2020-01-05 16:28:21,213,19,3
2020-01-05 16:52:08,229,13,3
2020-01-05 20:33:12,202,13,3
2020-01-06 06:14:00,115,5,2
2020-01-06 09:52:40,184,9,1
2020-01-06 10:12:35,60,4,0
2020-01-06 10:39:03,211,17,2
2020-01-06 10:41:21,127,8,0
2020-01-06 10:43:46,136,11,4
2020-01-06 10:48:01,57,5,0
2020-01-06 10:51:29,196,13,5
2020-01-06 11:30:21,103,5,5
2020-01-06 14:54:09,635,66,10
2020-01-06 15:04:50,179,15,1
2020-01-06 15:07:43,124,8,2
2020-01-07 06:18:05,346,25,4
2020-01-07 10:01:01,301,22,4
2020-01-07 11:28:33,166,15,1
2020-01-07 12:03:47,456,30,5
2020-01-07 14:44:27,5,0,1
2020-01-07 16:23:21,356,16,4
2020-01-07 17:09:27,107,10,41
2020-01-07 19:05:39,185,11,3
2020-01-07 19:27:09,119,11,2
2020-01-07 19:34:57,277,16,4
2020-01-08 07:42:53,302,18,65
2020-01-08 10:16:59,125,9,3
2020-01-08 10:20:07,858,59,8
2020-01-08 10:27:00,219,14,3
2020-01-08 10:46:46,225,14,2
2020-01-08 10:54:00,156,13,23
2020-01-08 11:08:41,13,0,0
2020-01-08 11:25:18,209,13,3
2020-01-08 14:03:12,145,13,6
2020-01-08 19:46:40,269,14,25
2020-01-08 20:19:58,96,8,2
2020-01-09 06:34:00,211,20,2
2020-01-09 07:30:00,91,9,7
2020-01-09 08:46:23,627,39,6
2020-01-09 09:10:04,196,17,2
2020-01-09 09:45:59,343,22,36
2020-01-09 12:52:49,124,7,3
2020-01-09 13:18:48,97,7,3
2020-01-09 14:57:47,146,11,5
2020-01-09 15:15:07,306,45,14
2020-01-09 15:44:27,218,18,13
2020-01-09 16:08:01,60,6,2
2020-01-09 16:20:20,130,20,7
2020-01-09 16:32:59,175,19,6
2020-01-09 16:41:46,278,19,2
2020-01-09 16:46:16,152,16,8
2020-01-09 17:03:03,91,7,1
2020-01-09 17:04:46,63,6,1
2020-01-09 17:19:24,42,4,2
2020-01-09 17:24:37,73,4,2
2020-01-09 17:52:59,200,31,3
2020-01-09 18:30:29,176,17,4
2020-01-09 20:01:00,186,8,1
2020-01-10 07:08:22,122,6,5
2020-01-10 07:44:22,482,12,3
2020-01-10 08:36:38,268,21,2
2020-01-10 09:09:03,166,22,2
2020-01-10 10:18:42,6,0,0
2020-01-10 11:08:00,157,7,3
2020-01-10 12:49:29,535,16,144
2020-01-10 15:02:13,682,71,15
2020-01-10 16:02:41,64,9,7
2020-01-10 18:12:41,228,10,2
2020-01-10 18:31:00,126,6,9
2020-01-11 06:34:00,352,33,2
2020-01-11 06:53:59,175,14,3
2020-01-11 09:01:50,3458,283,40
2020-01-11 09:17:30,155,12,3
2020-01-11 10:27:04,520,30,3
2020-01-11 12:14:13,135,10,1
2020-01-11 13:02:46,121,9,0
2020-01-11 13:56:25,118,4,2
2020-01-11 15:00:18,294,35,29
2020-01-11 15:13:56,249,20,4
2020-01-11 15:35:05,93,8,2
2020-01-11 15:58:27,113,8,0
2020-01-11 15:59:40,90,7,0
2020-01-11 16:09:41,42,5,0
2020-01-11 16:27:23,160,10,1
2020-01-11 16:47:57,106,10,8
2020-01-11 16:54:40,170,11,3
2020-01-11 17:03:04,80,3,1
2020-01-11 17:06:38,77,4,1
2020-01-11 17:16:09,354,24,2
2020-01-11 17:19:54,70,2,0
2020-01-11 17:26:23,83,4,1
2020-01-11 17:30:28,84,4,3
2020-01-11 17:41:24,47,8,4
2020-01-11 17:49:24,313,55,10
2020-01-11 18:16:20,2524,348,79
2020-01-11 20:09:45,298,22,6
2020-01-12 06:34:00,578,33,8
2020-01-12 08:14:04,233,14,1
2020-01-12 08:20:06,551,26,7
2020-01-12 13:25:00,1188,44,14
2020-01-12 19:04:58,581,22,11
2020-01-12 20:24:15,155,10,5
2020-01-13 06:14:00,91,3,1
2020-01-13 16:58:28,3,0,1
2020-01-13 17:53:23,208,16,11
2020-01-13 18:01:37,22,0,0
2020-01-13 19:46:39,111,8,2
2020-01-13 19:51:39,1935,133,23
2020-01-13 20:03:48,157,12,1
2020-01-13 20:48:54,104,9,4
2020-01-13 20:53:38,120,12,7
2020-01-14 09:20:07,415,22,2
2020-01-14 12:36:21,149,13,2
2020-01-14 12:57:25,788,74,10
2020-01-14 13:26:04,634,35,6
2020-01-14 13:26:04,634,35,6
2020-01-14 13:36:19,246,15,1
2020-01-14 13:36:19,246,15,1
2020-01-14 14:54:57,191,12,7
2020-01-14 14:54:57,191,12,7
2020-01-15 06:34:00,1122,46,16
2020-01-15 06:34:00,1122,46,16
2020-01-15 07:48:07,586,18,4
2020-01-15 07:48:07,586,18,4
2020-01-15 11:16:22,320,43,6
2020-01-15 11:16:22,320,43,6
2020-01-15 11:35:31,201,13,10
2020-01-15 11:35:31,201,13,10
2020-01-15 13:04:29,236,8,4
2020-01-15 13:04:29,236,8,4
2020-01-15 15:15:43,262,23,49
2020-01-15 15:15:43,262,23,49
2020-01-15 16:06:55,513,30,10
2020-01-15 16:06:55,513,30,10
2020-01-15 18:54:13,142,4,15
2020-01-15 18:54:13,142,4,15
2020-01-15 19:25:55,1727,127,37
2020-01-15 19:25:55,1727,127,37
2020-01-16 07:36:00,257,13,1
2020-01-16 08:01:49,195,7,0
2020-01-16 08:29:06,517,16,4
2020-01-16 09:20:45,99,5,4
2020-01-16 18:14:11,3688,182,18
2020-01-17 08:01:41,833,102,9
2020-01-17 11:44:01,79,5,1
2020-01-17 13:34:50,119,6,2
2020-01-17 16:17:15,185,8,2
2020-01-17 18:24:03,192,8,2
2020-01-18 06:34:02,512,36,11
2020-01-18 11:00:40,1129,72,29
2020-01-18 11:38:32,118,8,2
2020-01-18 12:30:10,378,18,5
2020-01-18 12:37:20,135,12,1
2020-01-18 13:31:48,266,21,3
2020-01-18 15:06:24,116,4,3
2020-01-18 16:20:24,163,11,2
2020-01-18 16:37:58,4,0,0
2020-01-18 21:30:06,503,29,18
2020-01-19 06:34:00,257,30,6
2020-01-19 08:16:35,524,35,6
2020-01-19 09:43:46,239,13,6
2020-01-19 11:28:16,747,47,14
2020-01-19 12:36:15,359,21,8
2020-01-19 12:37:43,178,13,12
2020-01-19 12:38:53,51,4,1
2020-01-19 12:45:05,106,9,0
2020-01-19 13:24:45,429,25,5
2020-01-19 13:28:35,150,19,4
2020-01-19 13:36:22,45,6,2
2020-01-19 13:42:19,76,4,4
2020-01-19 13:49:57,123,9,3
2020-01-19 13:53:31,777,46,8
2020-01-19 14:16:00,287,25,16
2020-01-19 14:32:04,294,21,2
2020-01-19 14:43:14,91,5,5
2020-01-19 14:56:46,177,13,6
2020-01-19 14:59:53,208,25,2
2020-01-19 15:00:47,45,10,13
2020-01-19 15:02:16,138,9,8
2020-01-19 15:17:13,45,4,3
2020-01-19 15:21:20,781,111,30
2020-01-19 15:48:23,1236,82,24
2020-01-19 16:14:23,387,28,9
2020-01-19 16:24:02,839,31,4
2020-01-20 06:22:00,109,3,3
2020-01-20 10:09:02,465,43,17
2020-01-20 10:15:38,199,10,2
2020-01-20 15:00:09,133,9,3
2020-01-20 17:00:37,486,43,5
2020-01-20 17:45:24,382,36,9
2020-01-20 19:01:19,69,2,10
2020-01-20 19:42:13,121,3,1
2020-01-20 19:48:48,61,5,1
2020-01-20 20:06:32,58,5,2
2020-01-20 20:15:54,99,8,0
2020-01-20 20:18:52,358,19,5
2020-01-20 20:24:29,55,1,4
2020-01-20 20:33:48,87,6,1
2020-01-20 20:35:09,148,14,3
2020-01-20 20:52:31,197,24,9
2020-01-20 21:31:56,482,39,6
2020-01-20 21:38:17,1669,171,23
2020-01-21 10:04:32,224,15,2
2020-01-21 13:54:12,1073,75,7
2020-01-21 14:47:27,330,14,3
2020-01-21 15:21:03,230,9,3
2020-01-21 15:42:44,138,9,3
2020-01-21 16:28:00,288,17,4
2020-01-21 17:43:16,271,14,4
2020-01-22 06:34:00,494,50,8
2020-01-22 09:36:34,151,6,4
2020-01-22 10:04:47,1111,82,41
2020-01-22 10:44:28,147,12,6
2020-01-22 11:02:02,440,50,12
2020-01-22 17:36:20,358,26,10
2020-01-22 18:39:46,517,27,10
2020-01-22 18:46:24,142,6,4
2020-01-22 19:17:38,10,0,2
2020-01-22 19:26:12,59,6,2
2020-01-22 19:33:57,118,6,28
2020-01-22 19:34:39,220,14,2
2020-01-22 19:45:21,202,14,6
2020-01-22 20:10:25,164,17,3
2020-01-22 20:21:42,270,19,12
2020-01-22 20:30:30,93,7,0
2020-01-22 20:33:12,155,18,3
2020-01-22 20:35:31,45,1,1
2020-01-22 20:48:37,606,57,17
2020-01-22 20:48:55,52,7,1
2020-01-22 20:53:47,96,9,3
2020-01-22 20:57:46,94,7,1
2020-01-22 21:03:54,115,14,7
2020-01-22 21:11:22,307,33,4
2020-01-22 21:18:18,646,83,9
2020-01-22 21:30:45,408,47,4
2020-01-22 21:33:50,552,116,12
2020-01-22 21:46:06,340,26,1
2020-01-22 22:07:57,1107,85,11
2020-01-22 22:14:46,1041,53,7
2020-01-22 22:22:05,361,25,4
2020-01-22 22:55:32,414,22,7
2020-01-23 06:34:00,294,12,7
2020-01-23 06:37:02,996,115,8
2020-01-23 12:50:20,14033,1339,361
2020-01-23 14:29:44,354,21,7
2020-01-23 21:45:05,141,7,7
2020-01-24 07:01:00,2335,166,14
2020-01-24 10:25:29,186,10,2
2020-01-24 10:41:04,37,0,1
2020-01-24 15:32:17,86,4,1
2020-01-24 17:45:26,155,17,2
2020-01-24 17:58:35,141,13,5
2020-01-24 18:28:02,172,7,1
2020-01-24 19:00:47,56,6,1
2020-01-24 19:47:48,154,12,1
2020-01-24 19:49:11,71,7,1
2020-01-24 20:02:21,64,3,2
2020-01-24 20:06:52,39,5,2
2020-01-24 20:11:32,121,8,3
2020-01-24 20:23:06,156,10,5
2020-01-24 20:34:21,199,7,1
2020-01-24 20:36:15,32,3,0
2020-01-24 20:44:24,46,4,5
2020-01-24 20:51:16,120,14,10
2020-01-24 21:09:27,86,7,1
2020-01-24 21:58:35,1996,119,14
2020-01-25 08:00:09,105,4,1
2020-01-25 09:02:26,92,5,1
2020-01-25 11:12:19,116,9,2
2020-01-25 11:43:02,115,7,0
2020-01-25 12:30:48,137,6,0
2020-01-25 12:45:17,119,11,1
2020-01-25 13:34:04,95,2,1
2020-01-25 14:29:13,45,4,1
2020-01-25 15:33:58,166,20,13
2020-01-25 15:49:36,128,4,3
2020-01-25 16:19:41,252,13,5
2020-01-25 16:27:35,154,12,7
2020-01-25 22:00:29,598,25,6
2020-01-26 06:34:00,680,70,11
2020-01-26 08:52:24,180,11,4
2020-01-26 12:01:26,157,10,10
2020-01-26 12:30:56,115,19,12
2020-01-26 12:31:46,215,15,9
2020-01-26 12:39:46,205,18,2
2020-01-26 13:10:49,260,16,12
2020-01-26 13:23:41,120,7,2
2020-01-26 13:30:36,137,11,3
2020-01-26 13:46:48,108,16,34
2020-01-26 13:56:56,73,2,12
2020-01-26 14:09:11,73,3,11
2020-01-26 14:09:36,132,9,15
2020-01-26 14:20:13,135,15,34
2020-01-26 14:36:21,71,9,16
2020-01-26 14:42:55,131,13,57
2020-01-26 14:44:31,43,7,11
2020-01-26 14:50:47,148,11,29
2020-01-26 15:04:16,99,8,3
2020-01-26 15:10:51,276,20,7
2020-01-26 15:17:12,130,13,5
2020-01-26 15:21:38,63,5,5
2020-01-26 15:25:46,536,73,129
2020-01-26 16:00:36,170,12,34
2020-01-27 06:14:00,118,7,7
2020-01-27 09:03:33,406,24,13
2020-01-27 14:11:00,187,9,5
2020-01-27 16:12:35,561,32,365
2020-01-28 06:34:04,458,29,13
2020-01-28 09:07:29,87,3,2
2020-01-28 09:13:58,125,10,2
2020-01-28 10:05:40,581,34,9
2020-01-28 13:53:50,2753,385,36
2020-01-28 19:25:01,256,20,9
2020-01-28 20:44:10,474,27,11
2020-01-29 09:00:05,442,20,12
2020-01-29 09:06:43,424,11,10
2020-01-29 14:45:10,243,11,2
2020-01-29 15:42:40,136,6,2
2020-01-29 15:45:44,107,4,15
2020-01-29 16:35:14,573,37,22
2020-01-30 16:00:13,99,6,7
2020-01-31 11:05:56,106,8,5
2020-01-31 13:44:23,77,5,0
2020-01-31 13:44:23,77,5,0
2020-01-31 13:45:47,13477,1071,176
2020-01-31 13:45:47,13477,1071,176
2020-01-31 14:00:04,659,29,3
2020-01-31 14:00:04,659,29,3
2020-01-31 14:05:25,149,10,1
2020-01-31 14:05:25,149,10,1
2020-01-31 14:10:28,132,12,2
2020-01-31 14:10:28,132,12,2
2020-01-31 14:26:07,361,21,4
2020-01-31 14:26:07,361,21,4
2020-01-31 14:33:03,189,12,6
2020-01-31 14:33:03,189,12,6
2020-01-31 14:43:31,58,5,3
2020-01-31 17:46:00,139,15,3
2020-01-31 18:24:02,143,12,3
2020-01-31 18:24:02,143,12,3
2020-01-31 20:24:18,344,20,14
2020-01-31 20:24:18,344,20,14
2020-01-31 21:17:39,851,69,14
2020-01-31 21:17:39,851,69,14
2020-02-01 09:10:53,216,17,7
2020-02-01 13:01:56,91,5,2
2020-02-01 16:14:21,178,13,2
2020-02-01 16:22:18,479,29,7
2020-02-01 16:52:35,154,12,1
2020-02-01 17:45:00,178,17,6
2020-02-01 22:01:00,390,24,2
2020-02-02 06:34:00,430,69,5
2020-02-02 06:40:00,1209,79,31
2020-02-02 07:09:33,182,9,1
2020-02-02 08:41:20,370,18,6
2020-02-02 09:29:49,240,23,4
2020-02-02 13:28:02,387,26,6
2020-02-02 13:49:18,323,27,3
2020-02-02 14:15:55,203,14,42
2020-02-02 14:36:02,262,20,1
2020-02-02 14:37:22,319,32,10
2020-02-02 14:37:48,75,6,3
2020-02-02 15:05:13,66,5,3
2020-02-02 15:14:49,295,12,3
2020-02-02 15:32:52,179,13,1
2020-02-02 15:44:42,61,4,0
2020-02-02 15:55:04,79,6,1
2020-02-02 16:04:23,213,14,2
2020-02-02 16:08:05,63,6,1
2020-02-02 16:13:54,670,58,5
2020-02-02 16:17:43,128,15,8
2020-02-02 16:21:07,187,12,5
2020-02-02 16:30:41,403,38,11
2020-02-02 16:36:58,153,12,15
2020-02-02 16:37:22,233,29,14
2020-02-02 16:49:47,1098,45,18
2020-02-02 16:54:45,162,9,1
2020-02-02 16:54:52,54,9,2
2020-02-02 17:00:06,123,6,18
2020-02-02 17:13:23,134,7,23
2020-02-02 17:25:26,244,8,24
2020-02-02 17:34:00,70,3,4
2020-02-02 17:43:45,1238,225,36
2020-02-02 17:55:33,1477,143,41
2020-02-02 18:09:35,2640,252,37
2020-02-02 18:22:40,211,15,3
2020-02-03 06:34:00,245,11,4
2020-02-03 07:30:00,77,3,1
2020-02-03 08:01:10,245,20,1
2020-02-03 11:26:38,274,15,1
2020-02-03 13:51:02,11,0,1
2020-02-03 14:51:27,125,6,31
2020-02-03 17:45:44,142,18,8
2020-02-03 19:14:03,88,8,1
2020-02-03 19:18:09,126,10,5
2020-02-03 19:34:38,152,14,3
2020-02-03 19:47:09,164,11,4
2020-02-03 20:11:05,160,17,28
2020-02-03 20:14:45,145,12,4
2020-02-03 20:21:09,70,5,10
2020-02-03 20:31:29,63,1,3
2020-02-03 20:39:32,60,4,2
2020-02-03 20:47:17,134,9,3
2020-02-03 20:52:02,303,22,8
2020-02-03 21:14:29,179,7,3
2020-02-04 06:44:11,363,17,4
2020-02-04 09:11:00,399,26,1
2020-02-04 10:14:56,270,20,1
2020-02-04 13:02:19,378,14,4
2020-02-04 13:39:14,227,11,10
2020-02-04 14:24:00,268,11,2
2020-02-04 14:43:09,226,14,2
2020-02-05 07:01:38,288,12,3
2020-02-05 12:50:20,1092,47,30
2020-02-05 19:04:28,354,20,4
2020-02-05 20:11:07,114,6,7
2020-02-05 20:33:45,87,7,3
2020-02-06 12:34:49,96,6,3
2020-02-06 18:13:59,183,14,5
2020-02-07 09:39:08,96,5,4
2020-02-07 10:23:38,342,21,8
2020-02-07 12:32:19,1772,121,42
2020-02-07 13:36:23,97,7,7
2020-02-07 13:46:50,93,6,0
2020-02-07 13:48:44,175,8,1
2020-02-07 13:54:08,129,8,5
2020-02-07 14:19:49,214,16,5
2020-02-07 14:23:10,151,9,6
2020-02-07 21:29:00,274,5,0
2020-02-08 11:11:20,635,25,15
2020-02-08 12:06:31,248,11,7
2020-02-08 16:01:03,708,85,41
2020-02-09 07:30:08,628,45,6
2020-02-09 08:01:07,875,39,8
2020-02-09 10:39:15,510,42,20
2020-02-09 21:05:30,160,15,2
2020-02-10 07:35:24,151,6,1
2020-02-10 07:51:10,277,13,8
2020-02-10 08:45:56,345,19,1
2020-02-10 10:30:25,598,44,29
2020-02-10 17:46:00,180,20,13
2020-02-10 19:02:49,109,7,5
2020-02-10 19:26:59,53,5,3
2020-02-10 19:43:37,64,4,4
2020-02-10 19:49:30,86,8,3
2020-02-10 20:05:07,50,4,2
2020-02-10 20:09:53,91,5,8
2020-02-10 20:17:14,89,4,12
2020-02-10 20:25:38,69,2,1
2020-02-10 20:27:39,70,2,5
2020-02-10 20:35:05,101,4,11
2020-02-10 20:40:24,49,1,2
2020-02-10 20:41:06,172,17,31
2020-02-10 20:49:21,392,30,68
2020-02-11 06:34:00,356,20,2
2020-02-11 06:50:05,630,47,11
2020-02-11 11:03:50,571,10,205
2020-02-11 11:13:56,148,6,2
2020-02-11 11:16:00,117,10,0
2020-02-11 14:48:18,287,20,1
2020-02-11 15:41:48,233,8,41
2020-02-11 15:46:23,192,13,1
2020-02-11 16:16:32,108,7,1
2020-02-11 16:24:21,699,32,31
2020-02-11 18:51:03,112,4,15
2020-02-12 06:34:00,598,54,4
2020-02-12 09:09:01,197,12,12
2020-02-12 11:05:00,362,27,8
2020-02-12 14:56:08,425,29,24
2020-02-12 18:05:36,227,14,9
2020-02-12 18:38:26,144,12,13
2020-02-12 18:46:57,811,52,14
2020-02-12 19:42:34,620,48,10
